body_type,sex,diet,how_often_shower,heating_energy_source,transport,vehicle_type,social_activity,monthly_grocery_bill,air_travel_frequency,vehicle_monthly_distance_km,waste_bag_size,waste_bag_weekly_count,tv_pc_daily_hours,new_clothes_monthly,internet_daily_hours,energy_efficiency,recycling,cooking_with,carbon_emission,transport_co2,food_co2,energy_co2,waste_co2,other_co2
underweight,male,vegetarian,daily,wood,private,electric,never,159,frequently,3,extra large,2,13,6,17,Yes,"['Plastic', 'Glass', 'Metal']",['Microwave'],1456,110.744343,107.53715799999998,128.894387,74.36899999999997,1034.455112
underweight,female,omnivore,twice a day,coal,private,petrol,never,128,very frequently,5550,extra large,3,1,19,15,No,"['Paper', 'Glass']","['Oven', 'Microwave', 'Grill', 'Airfryer']",4178,2819.03655,213.226536,451.240961,210.659,483.836953
overweight,male,vegan,more frequently,natural gas,private,lpg,often,290,rarely,7564,extra large,3,4,15,7,No,"['Paper', 'Glass']","['Stove', 'Microwave', 'Grill', 'Airfryer']",4163,1731.6528839999996,199.55897999999996,187.91286299999996,210.659,1833.2162730000005
overweight,female,vegan,more frequently,wood,walk/bicycle,,often,161,rarely,9,large,4,9,40,24,Yes,['Glass'],['Stove'],1917,-348.837,81.68368199999999,218.55280199999999,314.455,1651.145516
overweight,female,vegan,twice a day,natural gas,private,lpg,never,108,rarely,7812,small,7,10,5,7,Sometimes,['Paper'],"['Stove', 'Grill', 'Airfryer']",3077,1799.761372,33.254296,147.71369900000002,249.99900000000005,846.2716329999998
underweight,male,pescatarian,less frequently,natural gas,walk/bicycle,,often,199,frequently,65,small,1,12,2,16,Yes,['Paper'],"['Stove', 'Oven', 'Grill', 'Airfryer']",1514,116.465,188.756638,194.617704,-245.643,1259.803658
underweight,male,pescatarian,daily,wood,walk/bicycle,,often,260,rarely,91,extra large,7,15,44,15,Yes,"['Plastic', 'Glass', 'Metal']","['Grill', 'Airfryer']",2420,-335.799,244.49612,142.398245,487.40400000000005,1881.5006349999999
overweight,female,vegetarian,more frequently,electricity,public,,never,244,never,1051,small,6,10,50,8,Sometimes,"['Paper', 'Plastic']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1263,-364.2579999999999,185.20692799999998,-52.71892399999999,107.90999999999997,1386.859996
obese,female,vegetarian,daily,coal,private,hybrid,never,154,very frequently,8445,medium,5,0,48,0,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']",['Oven'],4542,2141.5393050000002,102.96834799999999,238.97299999999998,-78.55600000000008,2137.075347
obese,female,omnivore,twice a day,natural gas,walk/bicycle,,never,106,never,62,large,6,4,48,0,No,"['Glass', 'Metal']",[],1826,-526.836,193.123772,59.765224,343.013,1756.934004
overweight,male,omnivore,twice a day,coal,walk/bicycle,,sometimes,225,rarely,98,large,6,20,20,24,No,['Plastic'],"['Oven', 'Microwave']",2699,-334.686,301.86145,528.444168,503.345,1700.035382
normal,male,omnivore,more frequently,electricity,public,,never,254,never,1431,extra large,2,16,19,7,No,"['Paper', 'Plastic', 'Glass']",[],1169,-303.83799999999997,328.360548,-78.93946499999997,68.56999999999995,1154.846917
underweight,male,omnivore,twice a day,natural gas,public,,sometimes,107,never,495,extra large,1,2,23,8,No,"['Plastic', 'Glass', 'Metal']",['Microwave'],1056,-452.662,194.037534,122.061628,-8.238,1200.800838
obese,male,vegan,more frequently,electricity,public,,often,290,frequently,1555,small,5,13,19,1,Sometimes,"['Glass', 'Metal']",[],1954,358.702,199.55897999999996,-164.13864499999997,7.425999999999988,1552.451665
overweight,male,omnivore,more frequently,electricity,walk/bicycle,,sometimes,193,frequently,35,extra large,4,4,47,21,No,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",2558,111.695,272.621066,60.49614100000002,97.12799999999999,2016.059793
obese,male,vegetarian,less frequently,natural gas,private,electric,never,164,rarely,4581,small,1,22,9,11,Sometimes,['Paper'],['Microwave'],1085,-342.078239,112.10596799999999,122.899879,-245.643,1437.715392
normal,male,vegan,less frequently,coal,private,petrol,never,274,never,4910,small,4,13,48,11,No,['Metal'],"['Oven', 'Microwave']",3732,1278.7309099999998,184.938788,384.89612500000004,7.977000000000004,1875.4571770000002
overweight,female,omnivore,daily,electricity,private,lpg,never,123,very frequently,5439,extra large,7,11,17,15,Sometimes,['Plastic'],"['Stove', 'Oven', 'Grill', 'Airfryer']",4386,2265.909009,208.657726,-0.675978999999991,707.2180000000001,1204.8912440000004
underweight,female,vegan,daily,coal,public,,never,62,frequently,1212,extra large,4,23,46,17,No,"['Paper', 'Plastic', 'Glass', 'Metal']",['Oven'],2006,304.16499999999996,-8.778756000000001,451.10644700000006,97.12799999999999,1162.379309
obese,male,pescatarian,daily,natural gas,private,electric,often,210,never,3136,large,1,13,15,15,No,"['Plastic', 'Metal']","['Microwave', 'Grill', 'Airfryer']",1454,-529.632784,198.80802,207.103633,-46.346000000000004,1624.067131
overweight,female,pescatarian,more frequently,wood,walk/bicycle,,sometimes,213,never,25,extra large,6,23,39,9,No,['Metal'],"['Stove', 'Microwave']",2098,-532.7189999999999,201.549306,223.087431,547.4369999999999,1658.6452629999999
obese,female,pescatarian,twice a day,coal,private,diesel,often,263,never,1763,medium,2,6,44,20,No,"['Paper', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2359,-99.23729199999997,247.237406,524.626376,-183.73700000000002,1870.11051
normal,male,vegan,less frequently,coal,private,electric,often,142,very frequently,2883,medium,7,16,4,7,Sometimes,"['Paper', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",2629,774.442623,64.32220399999999,343.25253499999997,146.13999999999993,1300.842638
normal,female,vegan,daily,wood,public,,never,167,frequently,1659,large,5,5,1,13,Sometimes,['Paper'],['Oven'],1670,375.238,87.166254,146.829431,337.765,723.0013150000001
overweight,female,omnivore,more frequently,coal,private,electric,never,192,very frequently,1051,small,3,9,1,17,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Oven', 'Microwave']",2069,773.011831,271.70730399999997,426.13716300000004,-359.725,957.8687019999998
overweight,female,omnivore,more frequently,coal,public,,never,151,rarely,1861,small,2,7,1,23,Sometimes,"['Paper', 'Plastic']","['Oven', 'Microwave']",1308,-49.04199999999997,234.243062,464.026813,-222.518,881.290125
underweight,female,omnivore,daily,wood,walk/bicycle,,often,96,very frequently,6,small,6,2,43,2,Sometimes,"['Paper', 'Plastic']",[],2225,768.533,183.986152,17.237365999999998,107.90999999999997,1147.333482
normal,male,omnivore,less frequently,natural gas,walk/bicycle,,sometimes,89,frequently,32,small,2,17,9,7,Yes,['Glass'],"['Stove', 'Microwave', 'Grill', 'Airfryer']",1540,111.21799999999999,177.58981799999998,108.858841,-103.73899999999999,1246.072341
obese,male,omnivore,daily,natural gas,private,electric,never,77,very frequently,4281,medium,1,19,11,14,Sometimes,['Plastic'],[],2625,775.5344610000001,166.624674,136.16909199999998,-46.715,1593.386773
overweight,female,omnivore,more frequently,electricity,walk/bicycle,,never,94,very frequently,72,extra large,4,15,19,1,Yes,"['Paper', 'Plastic', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2313,779.027,182.158628,-78.58703299999998,180.286,1250.115405
underweight,male,omnivore,daily,coal,public,,never,236,never,1377,large,1,2,19,16,No,"['Plastic', 'Glass']","['Stove', 'Oven']",1552,-312.424,311.912832,418.60964400000006,7.152000000000001,1126.7495239999998
underweight,female,vegan,twice a day,wood,public,,often,112,frequently,1930,extra large,6,20,49,7,Sometimes,"['Paper', 'Plastic', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",2323,418.327,36.90934399999999,189.996759,345.49999999999994,1332.266897
overweight,male,pescatarian,less frequently,wood,private,diesel,never,295,very frequently,7701,medium,7,12,42,6,No,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven']",5250,2662.909716,276.47778999999997,165.407934,86.65799999999996,2058.54656
overweight,female,vegetarian,daily,coal,public,,never,64,frequently,1103,medium,7,15,24,17,Sometimes,"['Plastic', 'Metal']",['Oven'],2138,286.834,20.729768,396.511999,312.271,1121.653233
overweight,male,pescatarian,less frequently,coal,public,,often,89,frequently,1856,large,5,16,23,23,Sometimes,"['Paper', 'Plastic', 'Metal']","['Microwave', 'Grill', 'Airfryer']",2534,406.561,88.242818,431.62056699999994,141.627,1465.948615
normal,male,omnivore,daily,natural gas,public,,sometimes,209,very frequently,1544,small,3,21,15,15,Sometimes,"['Paper', 'Glass']",['Stove'],2502,1018.402,287.241258,173.77208100000001,-163.587,1186.1716609999999
obese,male,vegetarian,twice a day,coal,public,,often,84,frequently,1470,small,4,20,2,16,No,"['Paper', 'Plastic', 'Glass']","['Stove', 'Grill', 'Airfryer']",2143,345.187,39.005008,476.028152,-140.462,1423.2418400000001
obese,male,vegan,less frequently,coal,public,,sometimes,56,frequently,242,extra large,1,7,14,23,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']",['Oven'],1880,149.935,-14.261328000000006,410.492813,-150.69300000000004,1484.526515
obese,male,pescatarian,daily,electricity,private,electric,often,209,very frequently,7905,medium,4,17,14,20,No,"['Plastic', 'Glass']","['Oven', 'Grill', 'Airfryer']",3058,778.364805,197.894258,59.06174200000002,117.94799999999996,1904.731195
normal,female,vegetarian,more frequently,natural gas,walk/bicycle,,often,176,frequently,75,large,4,9,2,10,Yes,"['Paper', 'Plastic']","['Oven', 'Microwave']",1536,118.05499999999999,123.071112,139.44452399999997,195.676,959.7533640000001
underweight,male,vegan,daily,wood,private,hybrid,sometimes,285,frequently,4313,extra large,6,21,3,20,No,"['Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",2716,810.0906369999999,194.99016999999998,306.50096600000006,464.27899999999994,940.1392270000001
obese,male,pescatarian,daily,coal,private,diesel,never,94,very frequently,7992,medium,7,24,30,12,No,"['Glass', 'Metal']",['Stove'],5662,2734.354872,92.811628,399.595868,288.59499999999997,2146.6426320000005
obese,male,omnivore,less frequently,natural gas,walk/bicycle,,never,84,frequently,31,extra large,1,15,24,22,Yes,['Metal'],['Microwave'],2176,111.059,173.021008,152.191884,134.402,1605.326108
overweight,male,pescatarian,less frequently,coal,private,diesel,sometimes,248,never,189,small,3,12,43,20,Yes,"['Paper', 'Plastic']",['Oven'],1890,-485.679476,233.530976,369.18321199999997,-139.911,1912.876288
obese,female,omnivore,more frequently,electricity,private,hybrid,never,156,frequently,4070,small,4,19,37,5,No,"['Glass', 'Metal']","['Oven', 'Microwave']",2475,770.6884299999999,238.811872,-31.806300999999998,-75.181,1572.4869990000002
normal,female,vegan,daily,natural gas,walk/bicycle,,sometimes,162,frequently,67,large,5,13,35,5,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Microwave']",1646,116.783,82.59744399999998,93.25986300000001,58.468999999999994,1294.890693
overweight,male,vegan,more frequently,electricity,private,electric,sometimes,190,very frequently,7322,small,1,5,26,1,Yes,[],"['Oven', 'Microwave', 'Grill', 'Airfryer']",2551,777.909482,108.18278,-128.492093,-103.18799999999999,1896.5878309999998
obese,male,vegetarian,less frequently,natural gas,public,,often,242,very frequently,1595,medium,1,20,24,17,Sometimes,['Paper'],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",3344,1026.511,183.379404,263.40452899999997,-129.68800000000002,2000.3930670000002
overweight,male,omnivore,more frequently,electricity,public,,often,272,very frequently,1597,medium,5,6,22,4,No,"['Paper', 'Metal']",[],3037,1026.8290000000002,344.808264,-124.59565599999998,64.08399999999992,1725.874392
normal,male,pescatarian,daily,electricity,walk/bicycle,,sometimes,116,rarely,24,large,4,1,7,22,Yes,[],"['Oven', 'Grill', 'Airfryer']",1331,-346.452,112.914392,-32.78839999999997,397.613,1199.713008
underweight,male,pescatarian,less frequently,wood,public,,never,74,rarely,1875,medium,7,17,5,3,No,"['Plastic', 'Glass', 'Metal']",['Oven'],1173,-46.815999999999974,74.536388,130.55433299999999,229.113,785.612279
obese,female,pescatarian,twice a day,wood,walk/bicycle,,never,258,frequently,74,medium,7,2,19,12,Yes,['Plastic'],"['Microwave', 'Grill', 'Airfryer']",2395,117.896,242.668596,124.20913600000002,448.927,1461.299268
overweight,male,omnivore,daily,natural gas,public,,sometimes,218,rarely,1462,medium,1,4,10,18,Yes,"['Paper', 'Glass']","['Stove', 'Oven', 'Microwave']",1457,-112.48299999999998,295.46511599999997,175.88300999999998,-212.846,1310.980874
obese,female,omnivore,twice a day,wood,walk/bicycle,,never,229,frequently,22,large,4,7,44,7,No,"['Plastic', 'Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",2383,109.628,305.516498,167.974781,118.31699999999995,1681.563721
overweight,female,pescatarian,twice a day,natural gas,private,diesel,never,67,very frequently,6384,medium,5,11,43,18,No,['Metal'],['Microwave'],3990,2339.565144,68.140054,215.160152,206.53899999999993,1160.5956500000002
normal,male,omnivore,less frequently,electricity,private,petrol,sometimes,247,rarely,5479,small,1,22,13,0,Sometimes,[],['Oven'],3463,1675.004679,321.96421399999997,-148.845268,-103.18799999999999,1718.0643750000004
underweight,female,vegan,twice a day,electricity,public,,sometimes,289,very frequently,458,extra large,5,21,35,9,No,"['Plastic', 'Glass']",['Stove'],2517,845.7280000000001,198.645218,-36.37018099999996,458.846,1050.1509629999998
overweight,female,omnivore,daily,coal,walk/bicycle,,never,216,frequently,56,large,6,20,42,7,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']",['Oven'],2516,115.03399999999999,293.637592,337.409759,141.07599999999996,1628.842649
normal,male,vegan,twice a day,natural gas,walk/bicycle,,often,278,frequently,45,small,4,7,9,9,Yes,[],[],1753,113.285,188.593836,63.92353500000001,144.633,1242.564629
underweight,female,vegan,daily,wood,public,,often,128,rarely,1990,medium,3,1,16,21,No,['Paper'],"['Oven', 'Grill', 'Airfryer']",1275,-28.53099999999995,51.52953599999999,262.333223,35.52599999999998,954.142241
obese,male,vegan,less frequently,electricity,private,hybrid,never,169,frequently,2584,extra large,6,16,8,12,Yes,['Metal'],['Oven'],2743,529.735016,88.99377799999998,-110.00057999999999,547.4369999999999,1686.8347860000001
overweight,female,vegan,twice a day,coal,private,hybrid,never,71,frequently,6667,small,1,0,45,10,Yes,"['Plastic', 'Metal']",['Oven'],2905,1191.7893829999998,-0.5548980000000086,302.73277,-299.326,1710.3587450000002
obese,male,vegetarian,daily,natural gas,private,lpg,often,51,never,976,small,3,11,20,17,No,"['Plastic', 'Glass']",[],1639,-264.042144,8.850862,173.283775,-80.61399999999999,1801.521507
overweight,female,vegetarian,less frequently,wood,walk/bicycle,,often,262,frequently,49,small,1,15,15,12,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1385,113.92099999999999,201.654644,147.466114,-524.9390000000001,1446.897242
obese,female,vegan,more frequently,electricity,public,,sometimes,64,very frequently,664,small,2,12,6,16,Yes,"['Plastic', 'Metal']",[],1985,878.4820000000001,-6.9512320000000045,-91.779296,-216.719,1421.967528
overweight,female,omnivore,more frequently,electricity,walk/bicycle,,sometimes,286,never,15,large,5,10,11,8,No,"['Paper', 'Plastic', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1250,-534.309,357.600932,-17.55092399999998,141.627,1302.6319919999999
obese,female,vegetarian,more frequently,wood,private,hybrid,never,187,frequently,2254,small,2,18,32,23,Sometimes,"['Glass', 'Metal']","['Stove', 'Oven']",2393,476.225846,133.122494,309.300179,-240.39499999999998,1714.746481
underweight,female,vegan,more frequently,coal,private,petrol,sometimes,152,never,957,medium,1,16,13,13,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Grill', 'Airfryer']",974,-179.13944300000003,73.45982399999998,393.59479699999997,-408.98400000000004,1095.0688220000002
underweight,male,vegan,less frequently,natural gas,public,,never,128,never,1894,extra large,6,8,3,14,Yes,"['Paper', 'Plastic']","['Stove', 'Oven', 'Microwave']",1330,-230.22099999999995,51.52953599999999,147.759726,482.15599999999995,878.775738
normal,male,omnivore,daily,coal,public,,sometimes,114,very frequently,370,medium,1,3,48,5,No,"['Plastic', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",3106,831.7360000000001,200.433868,341.942803,-183.371,1915.2583289999998
underweight,female,vegan,daily,coal,walk/bicycle,,often,162,frequently,12,extra large,4,7,32,7,Sometimes,"['Paper', 'Glass']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2020,108.038,82.59744399999998,374.67578100000003,293.26599999999996,1161.422775
overweight,male,vegan,daily,natural gas,private,hybrid,sometimes,178,never,4157,medium,3,24,25,10,Sometimes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1915,141.97139299999992,97.21763599999998,188.647114,-107.11400000000002,1594.277857
normal,female,pescatarian,daily,wood,walk/bicycle,,sometimes,277,very frequently,96,medium,2,24,26,0,Yes,['Glass'],"['Stove', 'Oven', 'Grill', 'Airfryer']",2336,782.8430000000001,260.03007399999996,126.948344,12.215999999999994,1153.962582
obese,female,pescatarian,more frequently,natural gas,public,,often,146,frequently,1221,small,6,18,3,19,Sometimes,"['Plastic', 'Metal']",[],1800,305.596,140.327252,203.39967099999998,113.70899999999997,1036.968077
normal,male,vegetarian,daily,natural gas,private,lpg,never,128,rarely,5716,large,6,9,19,8,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']",['Stove'],2767,1224.1347959999998,79.21053599999999,94.76177,141.07599999999996,1227.816898
obese,female,vegetarian,less frequently,coal,walk/bicycle,,often,213,frequently,13,medium,7,11,20,22,No,"['Paper', 'Plastic', 'Metal']","['Stove', 'Oven', 'Microwave']",2336,108.197,156.880306,484.02966000000004,169.81599999999997,1417.077034
obese,male,vegan,daily,coal,private,petrol,sometimes,273,rarely,3263,medium,6,8,48,8,Yes,['Plastic'],"['Microwave', 'Grill', 'Airfryer']",4087,857.741663,184.02502599999997,282.58946399999996,366.32000000000005,2396.323847
